164000	 1.2499325e+00 -3.7135422e+02  1.7777300e-01  5.1790294e-03  2.4675594e-01 -7.4446720e-01
166000	 1.2472215e+00 -3.7168857e+02  1.7632928e-01  5.1010842e-03  2.4048854e-01 -8.7867826e-01
168000	 1.2627994e+00 -3.7203500e+02  1.7477788e-01  5.0275479e-03  2.4046586e-01 -8.6257839e-01
170000	 1.2468551e+00 -3.7236383e+02  1.7324394e-01  4.9555725e-03  2.3189205e-01 -7.8604990e-01
172000	 1.2554458e+00 -3.7266174e+02  1.7176229e-01  4.8816944e-03  2.3060140e-01 -7.6264817e-01
174000	 1.2471154e+00 -3.7295480e+02  1.7054519e-01  4.8076734e-03  2.1937184e-01 -8.0528253e-01
176000	 1.2615879e+00 -3.7323462e+02  1.6935848e-01  4.7360840e-03  2.1775150e-01 -8.2205391e-01
178000	 1.2701967e+00 -3.7352811e+02  1.6828209e-01  4.6696072e-03  2.1408497e-01 -7.8708982e-01
180000	 1.2589124e+00 -3.7380356e+02  1.6723648e-01  4.5986916e-03  2.0973836e-01 -6.7361510e-01
182000	 1.2744169e+00 -3.7406757e+02  1.6619734e-01  4.5318706e-03  2.0570339e-01 -7.9981399e-01
184000	 1.2591956e+00 -3.7432468e+02  1.6508046e-01  4.4670338e-03  2.0255670e-01 -7.9847854e-01
186000	 1.2885779e+00 -3.7456308e+02  1.6402820e-01  4.3993657e-03  1.9708076e-01 -5.9806478e-01
188000	 1.2829186e+00 -3.7482266e+02  1.6287404e-01  4.3338025e-03  2.0131104e-01 -7.4806577e-01
190000	 1.2842064e+00 -3.7505713e+02  1.6153334e-01  4.2711725e-03  2.0192055e-01 -8.1642407e-01
192000	 1.2907207e+00 -3.7531732e+02  1.6035032e-01  4.2107841e-03  1.9206461e-01 -7.5074053e-01
194000	 1.2629815e+00 -3.7555679e+02  1.5910642e-01  4.1543418e-03  1.8925469e-01 -8.9061278e-01
196000	 1.2776766e+00 -3.7579822e+02  1.5797833e-01  4.1017649e-03  1.8501486e-01 -8.9731109e-01
198000	 1.2672718e+00 -3.7602200e+02  1.5685813e-01  4.0476942e-03  1.8707918e-01 -8.1201148e-01
200000	 1.2788597e+00 -3.7622031e+02  1.5546452e-01  3.9946618e-03  1.8765447e-01 -8.6293572e-01
202000	 1.2841289e+00 -3.7643448e+02  1.5424432e-01  3.9472464e-03  1.7571811e-01 -9.7948962e-01
204000	 1.2908546e+00 -3.7665756e+02  1.5323454e-01  3.9040633e-03  1.7503536e-01 -1.1911294e+00
206000	 1.2907004e+00 -3.7689890e+02  1.5205614e-01  3.8648259e-03  1.7786144e-01 -1.2257531e+00
208000	 1.3132676e+00 -3.7713467e+02  1.5087493e-01  3.8276226e-03  1.7119110e-01 -1.2454301e+00
210000	 1.3062512e+00 -3.7735693e+02  1.4980367e-01  3.7920089e-03  1.6703066e-01 -1.3368354e+00
212000	 1.3100795e+00 -3.7758606e+02  1.4883247e-01  3.7588202e-03  1.6091587e-01 -1.3532287e+00
214000	 1.3075950e+00 -3.7776605e+02  1.4780769e-01  3.7243753e-03  1.6097192e-01 -1.3229412e+00
216000	 1.3027232e+00 -3.7792712e+02  1.4687020e-01  3.6892155e-03  1.5560083e-01 -1.1973823e+00
218000	 1.3042877e+00 -3.7808917e+02  1.4597286e-01  3.6533982e-03  1.5523325e-01 -1.2431370e+00
220000	 1.3290514e+00 -3.7826053e+02  1.4502038e-01  3.6193763e-03  1.5454495e-01 -1.3043257e+00
222000	 1.3215647e+00 -3.7840805e+02  1.4415328e-01  3.5836927e-03  1.5061095e-01 -1.1635050e+00
224000	 1.3164450e+00 -3.7854111e+02  1.4327559e-01  3.5458202e-03  1.4675924e-01 -1.1631156e+00
226000	 1.3198237e+00 -3.7864575e+02  1.4234141e-01  3.5098067e-03  1.4840963e-01 -1.1723922e+00
228000	 1.3034561e+00 -3.7879593e+02  1.4142753e-01  3.4748251e-03  1.4382489e-01 -1.1880326e+00
230000	 1.3231335e+00 -3.7894507e+02  1.4055590e-01  3.4402891e-03  1.4261314e-01 -1.1030766e+00
232000	 1.3092424e+00 -3.7906955e+02  1.3970408e-01  3.4046001e-03  1.3764194e-01 -1.0783906e+00
234000	 1.3129086e+00 -3.7919598e+02  1.3889039e-01  3.3693425e-03  1.3750225e-01 -1.1078073e+00
236000	 1.3233144e+00 -3.7929941e+02  1.3800114e-01  3.3359146e-03  1.3739854e-01 -1.1302049e+00
238000	 1.3114976e+00 -3.7943799e+02  1.3715738e-01  3.3027246e-03  1.3218589e-01 -1.1542314e+00
240000	 1.3280267e+00 -3.7958566e+02  1.3640310e-01  3.2696628e-03  1.3028136e-01 -1.0572048e+00
242000	 1.3354614e+00 -3.7974210e+02  1.3562366e-01  3.2368111e-03  1.2941386e-01 -1.1525807e+00
244000	 1.3221492e+00 -3.7988043e+02  1.3482010e-01  3.2047455e-03  1.2850738e-01 -1.0897954e+00
246000	 1.3218104e+00 -3.8001852e+02  1.3404401e-01  3.1740020e-03  1.2603730e-01 -1.2533514e+00
248000	 1.3231195e+00 -3.8016534e+02  1.3321163e-01  3.1440074e-03  1.2608452e-01 -1.1971108e+00
250000	 1.3243099e+00 -3.8026117e+02  1.3229381e-01  3.1156349e-03  1.2760679e-01 -1.1995920e+00
