2000	0.20600739182992292
4000	0.1455101432781189
6000	0.2809897410672927
8000	0.2805970180441946
10000	0.3491639119861559
12000	0.36978422658210397
14000	0.40511298679601226
16000	0.4617558125977929
18000	0.4200073431021838
20000	0.4127938904676341
22000	0.5049949162683679
24000	0.48954069603183026
26000	0.5290407404757208
28000	0.516090181997608
30000	0.5124014654916341
32000	0.5705075384149592
34000	0.5518802186347262
36000	0.5941305188211239
38000	0.5858913397772607
40000	0.5630103938178125
42000	0.5965506692266105
44000	0.5570506793957176
46000	0.5872456388123681
48000	0.5881185344571627
50000	0.5920508665019223
52000	0.6016022755179055
54000	0.6302194250112801
56000	0.6210514439899419
58000	0.6432085171592594
60000	0.6273025518792061
62000	0.6703424079192833
64000	0.6346575343169311
66000	0.6521295793393499
68000	0.6478507892765087
70000	0.6417631459013307
72000	0.5999638712892601
74000	0.6626733563309443
76000	0.6803594747455619
78000	0.6742149988552223
80000	0.6735939779933394
82000	0.6678921885556195
84000	0.6860706375168614
86000	0.6678593729285422
88000	0.6822958337256834
90000	0.6595314611862851
92000	0.650343489363578
94000	0.6411587361270903
96000	0.6999335217186475
98000	0.7092731310502401
100000	0.7019078165830088
102000	0.7152668056107492
104000	0.7060955303560426
106000	0.6847144587599504
108000	0.6879041176854243
110000	0.6658837941727216
112000	0.7626493147626031
114000	0.7344155908623367
116000	0.6994498664558283
118000	0.7140364175079533
120000	0.7664299173105226
122000	0.709678587646604
124000	0.7391598610998561
126000	0.728972485616735
128000	0.6920100509717498
130000	0.719731473153047
132000	0.7341211003348435
134000	0.7344261206002594
136000	0.7004192393324179
138000	0.7573409395706923
140000	0.696922561705113
142000	0.7406430251185881
144000	0.7292458528255324
146000	0.7060023233909618
148000	0.7792764427354215
150000	0.7321907315133527
152000	0.7301194098621364
154000	0.7651502410961791
156000	0.7165381832508417
158000	0.7916865652892912
160000	0.7189105565791519
162000	0.770728852663115
164000	0.7064934927666642
166000	0.7735784857575505
168000	0.7305825740221816
170000	0.694337317056692
172000	0.7710798378513422
174000	0.7456077619515448
176000	0.7464611389056459
178000	0.7521383029378894
180000	0.7445150785028365
182000	0.7475897855735736
184000	0.7482559361705947
186000	0.7456546131367937
188000	0.787553243198706
190000	0.7657801176081894
192000	0.7885983842411276
194000	0.8000675517231101
196000	0.7269100211851287
198000	0.7587763294003855
200000	0.7778516515815678
202000	0.7581554558320283
204000	0.7457685030741988
206000	0.7271688972846202
208000	0.7481450408185579
210000	0.7919035156796017
212000	0.7137570629793798
214000	0.736720995983273
216000	0.7525127980297363
218000	0.7865287761358115
220000	0.7501493922684674
222000	0.7481722820206844
224000	0.7146469094069177
226000	0.7380701508617784
228000	0.7656656369624019
230000	0.6927339730111516
232000	0.7946982675234961
234000	0.7785954329726821
236000	0.7489818981515218
238000	0.7686746844412716
240000	0.8234827763976124
242000	0.7396135106324578
244000	0.7801465881916992
246000	0.752133868781165
248000	0.7530668099425181
250000	0.7573641753609696
