1000	0.13632573501612363
2000	0.16511590761498313
3000	0.12727333405550467
4000	0.010601280505852047
5000	0.10300771161165614
6000	0.4789469811441254
7000	0.6429447504934741
8000	0.7174521455700095
9000	0.7034154083972848
10000	0.7111134854802896
11000	0.7738840523243008
12000	0.7821140783409015
13000	0.8095467654030548
14000	0.8326746300924482
15000	0.8779406351510338
16000	0.8476586454736069
17000	0.9217674438872436
18000	0.9684564782293695
19000	1.0066562224418683
20000	1.0540469018850127
21000	1.0619441333033204
22000	1.0884863619873393
23000	1.1209071824701675
24000	1.087498277528722
25000	1.0436796056113815
26000	1.109292254238023
27000	1.1041030870952482
28000	1.111851894186676
29000	1.1449042496332793
30000	1.1812732715176
31000	1.1901290733062202
32000	1.2500002961646295
33000	1.2190652090741319
34000	1.2421974169435048
35000	1.21435504676233
36000	1.2798836331214087
37000	1.27003557611135
38000	1.2226610460058562
39000	1.3011485165091048
40000	1.2855522497059106
41000	1.2988783725317607
42000	1.2442715479296593
43000	1.281895755503232
44000	1.3114603841640522
45000	1.2828873056485557
46000	1.3810313522353106
47000	1.3468416083305348
48000	1.3369219635923866
49000	1.3133393638049862
50000	1.3694407248631923
51000	1.3330423349323814
52000	1.3551189134356627
53000	1.3562841747224712
54000	1.2957166476657862
55000	1.3435853822857151
56000	1.3541219639711968
57000	1.4351658188125769
58000	1.427621322749357
59000	1.4003312936535368
60000	1.3900688097226266
61000	1.3799316143960543
62000	1.3609360535107995
63000	1.4791242409801273
64000	1.487446959380633
65000	1.4587956014449288
66000	1.4167514711649818
67000	1.4205063255724795
68000	1.4456284177757552
69000	1.4763341093687177
70000	1.4222566985861602
71000	1.429545945197533
72000	1.4674491685780189
73000	1.4600162198047133
74000	1.549945062536773
75000	1.4711469348901491
76000	1.4749151445128315
77000	1.4642679590179
78000	1.4816497692521868
79000	1.5541688579586892
80000	1.4849330540867747
81000	1.4937001123400537
82000	1.5286344613278329
83000	1.5216940354612578
84000	1.5274267807441215
85000	1.5538310314783697
86000	1.4825355588670743
87000	1.519827882052515
88000	1.4796149201916355
89000	1.5186891866490944
90000	1.458552543794007
91000	1.5257633402914328
92000	1.6244874690411675
93000	1.5231061818677114
94000	1.5524647890874115
95000	1.5293974457695945
96000	1.5638947924508406
97000	1.6249503127059983
98000	1.5608532801774995
99000	1.5683337608071577
100000	1.5594475144528217
101000	1.5850699295775625
102000	1.5785556253222466
103000	1.5361738099433733
104000	1.5338314815470586
105000	1.5776614819951862
106000	1.5603953600878064
107000	1.577369982747758
108000	1.6269693810499637
109000	1.5756073442480645
110000	1.5694290452873567
111000	1.5967055760296602
112000	1.6216306556731785
113000	1.6236083290476326
114000	1.615440330519053
115000	1.6001894096226368
116000	1.623373012413197
117000	1.5866998266716845
118000	1.5863136917023941
119000	1.6097690265842952
120000	1.5827963590473813
121000	1.5858315192273167
122000	1.5983047722969834
123000	1.5540348322751933
