136000	 6.8040706e-02 -1.2024309e+02  3.9905287e-02  6.6994447e-03  4.6990624e-01  1.9427927e-02
137000	 6.65435269e-02 -1.19548965e+02  3.96075286e-02  6.60956325e-03  4.83035862e-01 -1.51293743e-02
138000	 6.4358734e-02 -1.1886970e+02  3.9307117e-02  6.5230639e-03  4.7881496e-01 -3.7493337e-02
139000	 6.5863021e-02 -1.1819404e+02  3.9013762e-02  6.4380239e-03  4.7084206e-01  1.3847860e-04
140000	 6.9629304e-02 -1.1752059e+02  3.8727842e-02  6.3533890e-03  4.6488214e-01  5.3072900e-02
141000	 7.00247437e-02 -1.16864136e+02  3.84492911e-02  6.27051992e-03  4.69410092e-01 -1.07641211e-02
142000	 6.7378275e-02 -1.1620766e+02  3.8165074e-02  6.1917324e-03  4.7446111e-01 -4.5089204e-02
143000	 6.9303475e-02 -1.1555460e+02  3.7878010e-02  6.1152098e-03  4.7068268e-01 -5.8304783e-02
144000	 6.99401498e-02 -1.14895584e+02  3.75971757e-02  6.03872910e-03  4.67885882e-01  2.72661494e-03
145000	 6.7326456e-02 -1.1425057e+02  3.7309226e-02  5.9631648e-03  4.7395223e-01 -1.4679962e-02
146000	 6.6946119e-02 -1.1361766e+02  3.7024781e-02  5.8891019e-03  4.6569684e-01  4.2921592e-02
147000	 6.6879861e-02 -1.1298943e+02  3.6755003e-02  5.8132857e-03  4.5593455e-01  1.0838279e-01
148000	 6.8956241e-02 -1.1236553e+02  3.6491118e-02  5.7395180e-03  4.5106402e-01  7.5441517e-02
149000	 6.93721399e-02 -1.11738655e+02  3.62300873e-02  5.66890836e-03  4.51730251e-01  5.03643453e-02
150000	 6.8727568e-02 -1.1111244e+02  3.5966925e-02  5.6003099e-03  4.5424178e-01  7.9430770e-03
151000	 6.6931903e-02 -1.1051041e+02  3.5720725e-02  5.5320361e-03  4.4068572e-01  6.9470897e-02
152000	 7.02368021e-02 -1.09914986e+02  3.54913473e-02  5.46641508e-03  4.26979154e-01 -9.19451192e-02
153000	 6.5564066e-02 -1.0931949e+02  3.5255890e-02  5.4038865e-03  4.3436274e-01 -3.4937538e-02
154000	 6.7485750e-02 -1.0873369e+02  3.5028663e-02  5.3410521e-03  4.3040130e-01  2.7656090e-02
155000	 6.64906651e-02 -1.08149925e+02  3.47963795e-02  5.27814683e-03  4.37777638e-01  4.73798178e-02
156000	 6.6812694e-02 -1.0756766e+02  3.4553681e-02  5.2179056e-03  4.3867517e-01  2.2161262e-02
157000	 6.75634891e-02 -1.06991585e+02  3.43233086e-02  5.15745301e-03  4.27497268e-01  7.39064738e-02
158000	 7.0483960e-02 -1.0641966e+02  3.4098327e-02  5.0985012e-03  4.2943904e-01  2.2902198e-02
159000	 6.7455359e-02 -1.0585329e+02  3.3869281e-02  5.0413120e-03  4.2874816e-01  2.4942808e-02
160000	 6.7951016e-02 -1.0529296e+02  3.3647489e-02  4.9846433e-03  4.2806843e-01  6.5504991e-02
161000	 6.8260394e-02 -1.0473882e+02  3.3420939e-02  4.9282759e-03  4.2792976e-01  8.9812107e-02
