1000	0. 0. 0. 0. 0. 0.
2000	  1.473549   -21.319336     2.6656532    2.7669258    0.88044167   0.58239305
3000	  1.6351892 -50.84679     3.4986117   3.5401902   1.0142505   0.6657874
4000	  1.7631505 -84.19305     3.900561    3.6622183   1.0409884   0.6775597
5000	   1.8338866 -117.65261      4.0495       3.312855     1.0474602    0.6796995
6000	   1.895581  -149.00435      4.0058675    2.7382967    1.0471826    0.6794757
7000	   1.8792366 -177.41414      3.84301      2.1604562    1.0440936    0.6778349
8000	   1.8242512 -202.83458      3.6156693    1.6819305    1.0383694    0.6758012
9000	   1.7212508 -225.50836      3.368497     1.3178936    1.03153      0.6707225
10000	   1.6935586 -245.82304      3.1261694    1.0485414    1.0240754    0.6651163
11000	   1.6007978  -264.18433       2.9001818     0.8506657     1.0148818     0.65488297
12000	   1.5463375 -280.84085      2.6957333    0.7040095    1.0065012    0.6417352
13000	   1.4744589  -296.07034       2.5145876     0.59312993    0.998179      0.6294846 
14000	   1.4508733  -310.0527        2.352696      0.5070891     0.9880965     0.61380106
15000	   1.4058648  -323.03986       2.2108884     0.43946967    0.9794431     0.6005486 
16000	   1.3704768  -335.08878       2.0859487     0.38467845    0.9683713     0.58779603
17000	 1.3079224e+00 -3.4637033e+02  1.9738086e+00  3.3963624e-01  9.5973527e-01  5.7602137e-01
18000	 1.2618886e+00 -3.5697647e+02  1.8728720e+00  3.0233452e-01  9.5054352e-01  5.6395119e-01
19000	 1.2138399e+00 -3.6696289e+02  1.7833935e+00  2.7079791e-01  9.4081318e-01  5.5156094e-01
20000	 1.2148693e+00 -3.7643228e+02  1.7076907e+00  2.4389265e-01  9.2952436e-01  5.4614854e-01
21000	 1.1995133e+00 -3.8546188e+02  1.6385939e+00  2.2066170e-01  9.2094010e-01  5.3418386e-01
22000	 1.1325295e+00 -3.9403244e+02  1.5753220e+00  2.0082639e-01  9.1155010e-01  5.1904666e-01
23000	 1.1308485e+00 -4.0225699e+02  1.5199213e+00  1.8374170e-01  9.0178609e-01  5.0596315e-01
24000	 1.1153708e+00 -4.1013998e+02  1.4685786e+00  1.6879126e-01  8.9307731e-01  5.0038260e-01
25000	 1.1363530e+00 -4.1773672e+02  1.4248759e+00  1.5552607e-01  8.8260955e-01  4.8188046e-01
26000	 1.0890318e+00 -4.2505780e+02  1.3842974e+00  1.4405924e-01  8.7201601e-01  4.6551946e-01
27000	 1.0718552e+00 -4.3213663e+02  1.3486252e+00  1.3393061e-01  8.6306858e-01  4.4655791e-01
28000	 1.0519209e+00 -4.3894598e+02  1.3134303e+00  1.2478994e-01  8.5830981e-01  4.3905303e-01
29000	 1.0764033e+00 -4.4556036e+02  1.2775509e+00  1.1671373e-01  8.4826863e-01  4.0754998e-01
30000	 1.07462275e+00 -4.51972290e+02  1.24697137e+00  1.09590866e-01  8.40648532e-01  3.93749267e-01
31000	 1.0537903e+00 -4.5819073e+02  1.2184808e+00  1.0310444e-01  8.2956600e-01  3.7421703e-01
32000	 1.0604702e+00 -4.6424902e+02  1.1938421e+00  9.7331405e-02  8.2099545e-01  3.5719573e-01
33000	 1.0180662e+00 -4.7015820e+02  1.1690509e+00  9.2049465e-02  8.1530446e-01  3.3682451e-01
34000	 9.8604071e-01 -4.7594214e+02  1.1449856e+00  8.7326705e-02  8.0422026e-01  2.9240999e-01
35000	 1.0310745e+00 -4.8156070e+02  1.1247370e+00  8.3186552e-02  7.9796481e-01  2.7764320e-01
36000	 1.0629058e+00 -4.8707370e+02  1.1027436e+00  7.9273477e-02  7.9027408e-01  2.6492971e-01
37000	 1.0472975e+00 -4.9245798e+02  1.0842435e+00  7.5756662e-02  7.8104413e-01  2.1197633e-01
38000	 1.0179520e+00 -4.9769482e+02  1.0651819e+00  7.2458312e-02  7.7328253e-01  2.3157576e-01
39000	 1.0774388e+00 -5.0279788e+02  1.0458685e+00  6.9332778e-02  7.6779956e-01  2.1594326e-01
40000	 1.0646644e+00 -5.0777466e+02  1.0281749e+00  6.6363357e-02  7.5991410e-01  2.0068865e-01
41000	 1.0291888e+00 -5.1265894e+02  1.0109686e+00  6.3753873e-02  7.5395137e-01  1.3743564e-01
42000	 1.0379529e+00 -5.1742780e+02  9.9428165e-01  6.1345480e-02  7.4292868e-01  1.1647108e-01
43000	 1.0480790e+00 -5.2209711e+02  9.8024660e-01  5.9171882e-02  7.3564464e-01  7.6119147e-02
44000	 1.0770037e+00 -5.2668695e+02  9.6515709e-01  5.7130937e-02  7.3271519e-01  3.9769981e-02
45000	 1.0522981e+00 -5.3117407e+02  9.4943905e-01  5.5214815e-02  7.2354728e-01  4.1293062e-02
46000	 1.0610904e+00 -5.3554523e+02  9.3667459e-01  5.3396244e-02  7.1612746e-01 -9.5834123e-04
47000	 1.0597725e+00 -5.3982404e+02  9.2290181e-01  5.1782731e-02  7.0943326e-01 -1.8582735e-02
48000	 1.0400656e+00 -5.4404089e+02  9.1115463e-01  5.0169785e-02  7.0194083e-01 -2.5308177e-02
49000	 1.0336170e+00 -5.4822089e+02  8.9907753e-01  4.8679087e-02  6.9403875e-01 -6.9794483e-02
